trial,model,level,rep,sigma_theta_deg,sigma_omega,dth1_deg,dw1,dth2_deg,dw2,horizon_s,censored
35,MLP_lam0,w0.2,6,0.0,0.2,0.0,0.3050199963102256,-0.0,-0.2709353692952693,1.1,0
35,MLP_lam0,w0.2,7,0.0,0.2,-0.0,0.20752064942823156,0.0,-0.044649143316552065,7.583333333333333,0
35,MLP_lam0,w0.2,8,0.0,0.2,-0.0,-0.4829666926980456,0.0,-0.13099880605172132,1.4916666666666667,0
35,MLP_lam0,w0.2,9,0.0,0.2,0.0,-0.24813308440171797,0.0,0.0269183522117626,2.158333333333333,0
35,MLP_lam0,w0.2,10,0.0,0.2,0.0,-0.6300616391547292,-0.0,-0.08380038061732226,1.4833333333333334,0
35,MLP_lam0,w0.2,11,0.0,0.2,0.0,-0.07960710371164043,0.0,0.23530370134511847,3.7333333333333334,0
35,MLP_lam0,w0.2,12,0.0,0.2,0.0,-0.07956158594856508,-0.0,-0.2623701508921283,1.525,0
35,MLP_lam0,w0.2,13,0.0,0.2,0.0,-0.03866226596369869,-0.0,-0.24784937666145287,1.7833333333333334,0
35,MLP_lam0,w0.2,14,0.0,0.2,-0.0,0.06320906124148,-0.0,0.08899826577437814,5.116666666666666,0
35,MLP_lam0,w0.2,15,0.0,0.2,-0.0,-0.02521136474479418,0.0,-0.09618444907279818,3.191666666666667,0
35,MLP_lam0,w0.2,16,0.0,0.2,0.0,0.24439270015195774,0.0,-0.15318949026491302,7.566666666666666,0
35,MLP_lam0,w0.2,17,0.0,0.2,-0.0,-0.09549424886573292,0.0,-0.016797758196025813,2.9916666666666667,0
35,MLP_lam0,w0.2,18,0.0,0.2,0.0,-0.06252608391615043,-0.0,-0.2242025008031463,2.15,0
35,MLP_lam0,w0.2,19,0.0,0.2,-0.0,0.42990670314144164,-0.0,-0.4007500020558027,0.6166666666666667,0
35,MLP_lam0,joint_0.45_0.09,0,0.45,0.09,-0.19335357323962651,0.05959434070699829,0.17931099583638124,-0.01643292128589004,5.116666666666666,0
35,MLP_lam0,joint_0.45_0.09,1,0.45,0.09,-0.006335978429864934,0.06796239754861569,0.18776893334657838,-0.1984040462378797,4.85,0
35,MLP_lam0,joint_0.45_0.09,2,0.45,0.09,-0.24305805133994404,-0.10507004504075111,-0.21189712680466638,0.04248982005963962,3.183333333333333,0
35,MLP_lam0,joint_0.45_0.09,3,0.45,0.09,0.15500499030407983,-0.00013867020628557055,-0.4352452719595702,0.08027631841932807,5.108333333333333,0
35,MLP_lam0,joint_0.45_0.09,4,0.45,0.09,-0.00554663308863029,0.062145763452526946,-0.30039130530760993,0.10225838236168612,5.133333333333334,0
35,MLP_lam0,joint_0.45_0.09,5,0.45,0.09,1.0955208738532507,-0.0014629319046057904,-0.6735055356452121,-0.022896869641324223,1.775,0
35,MLP_lam0,joint_0.45_0.09,6,0.45,0.09,0.34284314510076686,0.13725899833960148,-0.23408088431987745,-0.12192091618287117,4.875,0
35,MLP_lam0,joint_0.45_0.09,7,0.45,0.09,-0.28678093206484423,0.0933842922427042,0.25775746096418534,-0.020092114492448427,5.133333333333334,0
35,MLP_lam0,joint_0.45_0.09,8,0.45,0.09,-0.5355081406900756,-0.21733501171412048,0.3478593248221795,-0.05894946272327459,2.7666666666666666,0
35,MLP_lam0,joint_0.45_0.09,9,0.45,0.09,0.2816579523069269,-0.11165988798077307,0.08641407001181296,0.012113258495293168,2.9833333333333334,0
35,MLP_lam0,joint_0.45_0.09,10,0.45,0.09,0.2973579559264182,-0.28352773761962813,-0.1493667355375017,-0.03771017127779502,2.1416666666666666,0
35,MLP_lam0,joint_0.45_0.09,11,0.45,0.09,0.4313845669288622,-0.03582319667023819,0.4580667097837798,0.10588666560530331,3.175,0
35,MLP_lam0,joint_0.45_0.09,12,0.45,0.09,1.182026552809365,-0.03580271367685428,-0.21398701712925408,-0.11806656790145773,1.7583333333333333,0
35,MLP_lam0,joint_0.45_0.09,13,0.45,0.09,0.06471858337413348,-0.01739801968366441,-0.7756499539931071,-0.11153221949765378,2.1666666666666665,0
35,MLP_lam0,joint_0.45_0.09,14,0.45,0.09,-0.11796877006267692,0.028444077558665994,-0.5636450878949264,0.04004921959847015,5.141666666666667,0
35,MLP_lam0,joint_0.45_0.09,15,0.45,0.09,-0.18851223187094754,-0.01134511413515738,0.9045490629856606,-0.043283002082759175,3.175,0
35,MLP_lam0,joint_0.45_0.09,16,0.45,0.09,0.049168368352296495,0.10997671506838097,0.1592218800342526,-0.06893527061921086,5.116666666666666,0
35,MLP_lam0,joint_0.45_0.09,17,0.45,0.09,-0.05525955462400976,-0.04297241198957981,0.15126118429389757,-0.007558991188211615,3.183333333333333,0
35,MLP_lam0,joint_0.45_0.09,18,0.45,0.09,0.38323023739072304,-0.028136737762267692,-0.08897095318063829,-0.10089112536141583,2.9916666666666667,0
35,MLP_lam0,joint_0.45_0.09,19,0.45,0.09,-0.5635211188040289,0.1934580164136487,-0.006413534889473322,-0.1803375009251112,7.566666666666666,0
35,MLP_lam0,det_joint_0.45_0.09,0,0.45,0.09,0.45,0.09,0.45,0.09,4.875,0
35,Hybrid,clean,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1
35,Hybrid,th0.1,0,0.1,0.0,-0.04296746071991699,0.0,0.03984688796364027,-0.0,10.0,1
35,Hybrid,th0.1,1,0.1,0.0,-0.001407995206636652,0.0,0.04172642963257297,-0.0,10.0,1
35,Hybrid,th0.1,2,0.1,0.0,-0.05401290029776534,-0.0,-0.04708825040103698,0.0,10.0,1
35,Hybrid,th0.1,3,0.1,0.0,0.03444555340090662,-0.0,-0.09672117154657116,0.0,10.0,1
35,Hybrid,th0.1,4,0.1,0.0,-0.0012325851308067313,0.0,-0.0667536234016911,0.0,10.0,1
35,Hybrid,th0.1,5,0.1,0.0,0.2434490830785001,-0.0,-0.14966789681004714,-0.0,10.0,1
35,Hybrid,th0.1,6,0.1,0.0,0.07618736557794818,0.0,-0.0520179742933061,-0.0,10.0,1
35,Hybrid,th0.1,7,0.1,0.0,-0.06372909601440982,0.0,0.057279435769818955,-0.0,10.0,1
35,Hybrid,th0.1,8,0.1,0.0,-0.119001809042239,-0.0,0.07730207218270656,-0.0,10.0,1
35,Hybrid,th0.1,9,0.1,0.0,0.06259065606820598,-0.0,0.01920312666929177,0.0,10.0,1
35,Hybrid,th0.1,10,0.1,0.0,0.06607954576142629,-0.0,-0.0331926078972226,-0.0,10.0,1
35,Hybrid,th0.1,11,0.1,0.0,0.0958632370953027,-0.0,0.10179260217417328,0.0,10.0,1
35,Hybrid,th0.1,12,0.1,0.0,0.26267256729096994,-0.0,-0.04755267047316757,-0.0,10.0,1
35,Hybrid,th0.1,13,0.1,0.0,0.014381907416474106,-0.0,-0.17236665644291269,-0.0,10.0,1
35,Hybrid,th0.1,14,0.1,0.0,-0.02621528223615043,0.0,-0.1252544639766503,0.0,10.0,1
35,Hybrid,th0.1,15,0.1,0.0,-0.04189160708243279,-0.0,0.20101090288570234,-0.0,10.0,1
35,Hybrid,th0.1,16,0.1,0.0,0.01092630407828811,0.0,0.03538264000761169,-0.0,10.0,1
35,Hybrid,th0.1,17,0.1,0.0,-0.012279901027557725,-0.0,0.03361359650975502,-0.0,10.0,1
35,Hybrid,th0.1,18,0.1,0.0,0.08516227497571623,-0.0,-0.019771322929030728,-0.0,10.0,1
35,Hybrid,th0.1,19,0.1,0.0,-0.12522691528978422,0.0,-0.0014252299754385158,-0.0,10.0,1
35,Hybrid,th0.45,0,0.45,0.0,-0.19335357323962651,0.0,0.17931099583638124,-0.0,10.0,1
35,Hybrid,th0.45,1,0.45,0.0,-0.006335978429864934,0.0,0.18776893334657838,-0.0,10.0,1
35,Hybrid,th0.45,2,0.45,0.0,-0.24305805133994404,-0.0,-0.21189712680466638,0.0,10.0,1
35,Hybrid,th0.45,3,0.45,0.0,0.15500499030407983,-0.0,-0.4352452719595702,0.0,10.0,1
35,Hybrid,th0.45,4,0.45,0.0,-0.00554663308863029,0.0,-0.30039130530760993,0.0,10.0,1
35,Hybrid,th0.45,5,0.45,0.0,1.0955208738532507,-0.0,-0.6735055356452121,-0.0,10.0,1
35,Hybrid,th0.45,6,0.45,0.0,0.34284314510076686,0.0,-0.23408088431987745,-0.0,10.0,1
35,Hybrid,th0.45,7,0.45,0.0,-0.28678093206484423,0.0,0.25775746096418534,-0.0,10.0,1
35,Hybrid,th0.45,8,0.45,0.0,-0.5355081406900756,-0.0,0.3478593248221795,-0.0,10.0,1
35,Hybrid,th0.45,9,0.45,0.0,0.2816579523069269,-0.0,0.08641407001181296,0.0,10.0,1
35,Hybrid,th0.45,10,0.45,0.0,0.2973579559264182,-0.0,-0.1493667355375017,-0.0,10.0,1
35,Hybrid,th0.45,11,0.45,0.0,0.4313845669288622,-0.0,0.4580667097837798,0.0,10.0,1
35,Hybrid,th0.45,12,0.45,0.0,1.182026552809365,-0.0,-0.21398701712925408,-0.0,10.0,1
35,Hybrid,th0.45,13,0.45,0.0,0.06471858337413348,-0.0,-0.7756499539931071,-0.0,10.0,1
35,Hybrid,th0.45,14,0.45,0.0,-0.11796877006267692,0.0,-0.5636450878949264,0.0,10.0,1
35,Hybrid,th0.45,15,0.45,0.0,-0.18851223187094754,-0.0,0.9045490629856606,-0.0,10.0,1
35,Hybrid,th0.45,16,0.45,0.0,0.049168368352296495,0.0,0.1592218800342526,-0.0,10.0,1
35,Hybrid,th0.45,17,0.45,0.0,-0.05525955462400976,-0.0,0.15126118429389757,-0.0,10.0,1
35,Hybrid,th0.45,18,0.45,0.0,0.38323023739072304,-0.0,-0.08897095318063829,-0.0,10.0,1
35,Hybrid,th0.45,19,0.45,0.0,-0.5635211188040289,0.0,-0.006413534889473322,-0.0,10.0,1
35,Hybrid,th0.5,0,0.5,0.0,-0.21483730359958497,0.0,0.19923443981820135,-0.0,10.0,1
35,Hybrid,th0.5,1,0.5,0.0,-0.007039976033183261,0.0,0.20863214816286482,-0.0,10.0,1
35,Hybrid,th0.5,2,0.5,0.0,-0.2700645014888267,-0.0,-0.2354412520051849,0.0,10.0,1
35,Hybrid,th0.5,3,0.5,0.0,0.1722277670045331,-0.0,-0.48360585773285575,0.0,10.0,1
35,Hybrid,th0.5,4,0.5,0.0,-0.006162925654033657,0.0,-0.33376811700845543,0.0,10.0,1
35,Hybrid,th0.5,5,0.5,0.0,1.2172454153925008,-0.0,-0.7483394840502355,-0.0,10.0,1
35,Hybrid,th0.5,6,0.5,0.0,0.38093682788974087,0.0,-0.2600898714665305,-0.0,10.0,1
35,Hybrid,th0.5,7,0.5,0.0,-0.3186454800720491,0.0,0.28639717884909477,-0.0,10.0,1
35,Hybrid,th0.5,8,0.5,0.0,-0.595009045211195,-0.0,0.38651036091353275,-0.0,10.0,1
35,Hybrid,th0.5,9,0.5,0.0,0.3129532803410299,-0.0,0.09601563334645884,0.0,10.0,1
35,Hybrid,th0.5,10,0.5,0.0,0.33039772880713136,-0.0,-0.165963039486113,-0.0,10.0,1
35,Hybrid,th0.5,11,0.5,0.0,0.47931618547651356,-0.0,0.5089630108708664,0.0,10.0,1
35,Hybrid,th0.5,12,0.5,0.0,1.3133628364548497,-0.0,-0.23776335236583784,-0.0,5.575,0
35,Hybrid,th0.5,13,0.5,0.0,0.07190953708237054,-0.0,-0.8618332822145633,-0.0,10.0,1
35,Hybrid,th0.5,14,0.5,0.0,-0.13107641118075214,0.0,-0.6262723198832515,0.0,10.0,1
35,Hybrid,th0.5,15,0.5,0.0,-0.20945803541216393,-0.0,1.0050545144285117,-0.0,10.0,1
35,Hybrid,th0.5,16,0.5,0.0,0.05463152039144055,0.0,0.17691320003805844,-0.0,10.0,1
35,Hybrid,th0.5,17,0.5,0.0,-0.06139950513778862,-0.0,0.16806798254877509,-0.0,10.0,1
35,Hybrid,th0.5,18,0.5,0.0,0.4258113748785811,-0.0,-0.09885661464515365,-0.0,10.0,1
35,Hybrid,th0.5,19,0.5,0.0,-0.626134576448921,0.0,-0.007126149877192578,-0.0,10.0,1
35,Hybrid,th1.0,0,1.0,0.0,-0.42967460719916994,0.0,0.3984688796364027,-0.0,10.0,1
35,Hybrid,th1.0,1,1.0,0.0,-0.014079952066366521,0.0,0.41726429632572964,-0.0,10.0,1
35,Hybrid,th1.0,2,1.0,0.0,-0.5401290029776534,-0.0,-0.4708825040103698,0.0,10.0,1
35,Hybrid,th1.0,3,1.0,0.0,0.3444555340090662,-0.0,-0.9672117154657115,0.0,10.0,1
35,Hybrid,th1.0,4,1.0,0.0,-0.012325851308067313,0.0,-0.6675362340169109,0.0,10.0,1
35,Hybrid,th1.0,5,1.0,0.0,2.4344908307850015,-0.0,-1.496678968100471,-0.0,0.6333333333333333,0
35,Hybrid,th1.0,6,1.0,0.0,0.7618736557794817,0.0,-0.520179742933061,-0.0,10.0,1
35,Hybrid,th1.0,7,1.0,0.0,-0.6372909601440983,0.0,0.5727943576981895,-0.0,10.0,1
35,Hybrid,th1.0,8,1.0,0.0,-1.19001809042239,-0.0,0.7730207218270655,-0.0,10.0,1
35,Hybrid,th1.0,9,1.0,0.0,0.6259065606820599,-0.0,0.19203126669291767,0.0,10.0,1
35,Hybrid,th1.0,10,1.0,0.0,0.6607954576142627,-0.0,-0.331926078972226,-0.0,10.0,1
35,Hybrid,th1.0,11,1.0,0.0,0.9586323709530271,-0.0,1.0179260217417327,0.0,6.016666666666667,0
35,Hybrid,th1.0,12,1.0,0.0,2.6267256729096995,-0.0,-0.4755267047316757,-0.0,1.0833333333333333,0
35,Hybrid,th1.0,13,1.0,0.0,0.14381907416474107,-0.0,-1.7236665644291267,-0.0,6.491666666666666,0
35,Hybrid,th1.0,14,1.0,0.0,-0.2621528223615043,0.0,-1.252544639766503,0.0,10.0,1
35,Hybrid,th1.0,15,1.0,0.0,-0.41891607082432786,-0.0,2.0101090288570234,-0.0,1.7666666666666666,0
35,Hybrid,th1.0,16,1.0,0.0,0.1092630407828811,0.0,0.3538264000761169,-0.0,10.0,1
35,Hybrid,th1.0,17,1.0,0.0,-0.12279901027557724,-0.0,0.33613596509755017,-0.0,10.0,1
35,Hybrid,th1.0,18,1.0,0.0,0.8516227497571622,-0.0,-0.1977132292903073,-0.0,10.0,1
35,Hybrid,th1.0,19,1.0,0.0,-1.252269152897842,0.0,-0.014252299754385156,-0.0,9.858333333333333,0
35,Hybrid,w0.03,0,0.0,0.03,-0.0,0.019864780235666096,0.0,-0.005477640428630013,10.0,1
35,Hybrid,w0.03,1,0.0,0.03,-0.0,0.02265413251620523,0.0,-0.06613468207929324,10.0,1
35,Hybrid,w0.03,2,0.0,0.03,-0.0,-0.03502334834691704,-0.0,0.014163273353213206,10.0,1
35,Hybrid,w0.03,3,0.0,0.03,0.0,-4.622340209519019e-05,-0.0,0.02675877280644269,10.0,1
35,Hybrid,w0.03,4,0.0,0.03,-0.0,0.02071525448417565,-0.0,0.03408612745389537,10.0,1
35,Hybrid,w0.03,5,0.0,0.03,0.0,-0.00048764396820193015,-0.0,-0.007632289880441408,10.0,1
35,Hybrid,w0.03,6,0.0,0.03,0.0,0.045752999446533826,-0.0,-0.04064030539429039,10.0,1
35,Hybrid,w0.03,7,0.0,0.03,-0.0,0.031128097414234734,0.0,-0.00669737149748281,10.0,1
35,Hybrid,w0.03,8,0.0,0.03,-0.0,-0.07244500390470683,0.0,-0.019649820907758197,10.0,1
35,Hybrid,w0.03,9,0.0,0.03,0.0,-0.03721996266025769,0.0,0.0040377528317643895,10.0,1
35,Hybrid,w0.03,10,0.0,0.03,0.0,-0.09450924587320939,-0.0,-0.012570057092598338,10.0,1
35,Hybrid,w0.03,11,0.0,0.03,0.0,-0.011941065556746063,0.0,0.03529555520176777,10.0,1
35,Hybrid,w0.03,12,0.0,0.03,0.0,-0.01193423789228476,-0.0,-0.039355522633819244,10.0,1
35,Hybrid,w0.03,13,0.0,0.03,0.0,-0.005799339894554803,-0.0,-0.03717740649921793,10.0,1
35,Hybrid,w0.03,14,0.0,0.03,-0.0,0.009481359186221998,-0.0,0.013349739866156719,10.0,1
35,Hybrid,w0.03,15,0.0,0.03,-0.0,-0.0037817047117191267,0.0,-0.014427667360919725,10.0,1
35,Hybrid,w0.03,16,0.0,0.03,0.0,0.03665890502279366,0.0,-0.02297842353973695,10.0,1
35,Hybrid,w0.03,17,0.0,0.03,-0.0,-0.014324137329859937,0.0,-0.0025196637294038716,10.0,1
35,Hybrid,w0.03,18,0.0,0.03,0.0,-0.009378912587422565,-0.0,-0.03363037512047194,10.0,1
35,Hybrid,w0.03,19,0.0,0.03,-0.0,0.06448600547121623,-0.0,-0.0601125003083704,10.0,1
35,Hybrid,w0.09,0,0.0,0.09,-0.0,0.05959434070699829,0.0,-0.01643292128589004,10.0,1
35,Hybrid,w0.09,1,0.0,0.09,-0.0,0.06796239754861569,0.0,-0.1984040462378797,10.0,1
35,Hybrid,w0.09,2,0.0,0.09,-0.0,-0.10507004504075111,-0.0,0.04248982005963962,10.0,1
35,Hybrid,w0.09,3,0.0,0.09,0.0,-0.00013867020628557055,-0.0,0.08027631841932807,10.0,1
35,Hybrid,w0.09,4,0.0,0.09,-0.0,0.062145763452526946,-0.0,0.10225838236168612,10.0,1
35,Hybrid,w0.09,5,0.0,0.09,0.0,-0.0014629319046057904,-0.0,-0.022896869641324223,10.0,1
35,Hybrid,w0.09,6,0.0,0.09,0.0,0.13725899833960148,-0.0,-0.12192091618287117,10.0,1
35,Hybrid,w0.09,7,0.0,0.09,-0.0,0.0933842922427042,0.0,-0.020092114492448427,10.0,1
35,Hybrid,w0.09,8,0.0,0.09,-0.0,-0.21733501171412048,0.0,-0.05894946272327459,5.566666666666666,0
35,Hybrid,w0.09,9,0.0,0.09,0.0,-0.11165988798077307,0.0,0.012113258495293168,10.0,1
35,Hybrid,w0.09,10,0.0,0.09,0.0,-0.28352773761962813,-0.0,-0.03771017127779502,5.533333333333333,0
35,Hybrid,w0.09,11,0.0,0.09,0.0,-0.03582319667023819,0.0,0.10588666560530331,10.0,1
35,Hybrid,w0.09,12,0.0,0.09,0.0,-0.03580271367685428,-0.0,-0.11806656790145773,10.0,1
35,Hybrid,w0.09,13,0.0,0.09,0.0,-0.01739801968366441,-0.0,-0.11153221949765378,10.0,1
35,Hybrid,w0.09,14,0.0,0.09,-0.0,0.028444077558665994,-0.0,0.04004921959847015,10.0,1
35,Hybrid,w0.09,15,0.0,0.09,-0.0,-0.01134511413515738,0.0,-0.043283002082759175,10.0,1
35,Hybrid,w0.09,16,0.0,0.09,0.0,0.10997671506838097,0.0,-0.06893527061921086,10.0,1
35,Hybrid,w0.09,17,0.0,0.09,-0.0,-0.04297241198957981,0.0,-0.007558991188211615,10.0,1
35,Hybrid,w0.09,18,0.0,0.09,0.0,-0.028136737762267692,-0.0,-0.10089112536141583,10.0,1
35,Hybrid,w0.09,19,0.0,0.09,-0.0,0.1934580164136487,-0.0,-0.1803375009251112,10.0,1
35,Hybrid,w0.2,0,0.0,0.2,-0.0,0.13243186823777398,0.0,-0.03651760285753342,10.0,1
35,Hybrid,w0.2,1,0.0,0.2,-0.0,0.15102755010803487,0.0,-0.4408978805286216,1.0833333333333333,0
35,Hybrid,w0.2,2,0.0,0.2,-0.0,-0.23348898897944692,-0.0,0.09442182235475471,6.016666666666667,0
35,Hybrid,w0.2,3,0.0,0.2,0.0,-0.00030815601396793463,-0.0,0.17839181870961796,10.0,1
35,Hybrid,w0.2,4,0.0,0.2,-0.0,0.138101696561171,-0.0,0.22724084969263583,7.35,0
35,Hybrid,w0.2,5,0.0,0.2,0.0,-0.003250959788012868,-0.0,-0.050881932536276056,10.0,1
35,Hybrid,w0.2,6,0.0,0.2,0.0,0.3050199963102256,-0.0,-0.2709353692952693,5.566666666666666,0
35,Hybrid,w0.2,7,0.0,0.2,-0.0,0.20752064942823156,0.0,-0.044649143316552065,5.583333333333333,0
35,Hybrid,w0.2,8,0.0,0.2,-0.0,-0.4829666926980456,0.0,-0.13099880605172132,2.1416666666666666,0
35,Hybrid,w0.2,9,0.0,0.2,0.0,-0.24813308440171797,0.0,0.0269183522117626,5.558333333333334,0
35,Hybrid,w0.2,10,0.0,0.2,0.0,-0.6300616391547292,-0.0,-0.08380038061732226,1.5083333333333333,0
35,Hybrid,w0.2,11,0.0,0.2,0.0,-0.07960710371164043,0.0,0.23530370134511847,10.0,1
35,Hybrid,w0.2,12,0.0,0.2,0.0,-0.07956158594856508,-0.0,-0.2623701508921283,8.341666666666667,0
35,Hybrid,w0.2,13,0.0,0.2,0.0,-0.03866226596369869,-0.0,-0.24784937666145287,10.0,1
35,Hybrid,w0.2,14,0.0,0.2,-0.0,0.06320906124148,-0.0,0.08899826577437814,10.0,1
35,Hybrid,w0.2,15,0.0,0.2,-0.0,-0.02521136474479418,0.0,-0.09618444907279818,10.0,1
35,Hybrid,w0.2,16,0.0,0.2,0.0,0.24439270015195774,0.0,-0.15318949026491302,5.575,0
35,Hybrid,w0.2,17,0.0,0.2,-0.0,-0.09549424886573292,0.0,-0.016797758196025813,10.0,1
35,Hybrid,w0.2,18,0.0,0.2,0.0,-0.06252608391615043,-0.0,-0.2242025008031463,10.0,1
35,Hybrid,w0.2,19,0.0,0.2,-0.0,0.42990670314144164,-0.0,-0.4007500020558027,0.6333333333333333,0
35,Hybrid,joint_0.45_0.09,0,0.45,0.09,-0.19335357323962651,0.05959434070699829,0.17931099583638124,-0.01643292128589004,10.0,1
35,Hybrid,joint_0.45_0.09,1,0.45,0.09,-0.006335978429864934,0.06796239754861569,0.18776893334657838,-0.1984040462378797,10.0,1
35,Hybrid,joint_0.45_0.09,2,0.45,0.09,-0.24305805133994404,-0.10507004504075111,-0.21189712680466638,0.04248982005963962,10.0,1
35,Hybrid,joint_0.45_0.09,3,0.45,0.09,0.15500499030407983,-0.00013867020628557055,-0.4352452719595702,0.08027631841932807,10.0,1
35,Hybrid,joint_0.45_0.09,4,0.45,0.09,-0.00554663308863029,0.062145763452526946,-0.30039130530760993,0.10225838236168612,10.0,1
35,Hybrid,joint_0.45_0.09,5,0.45,0.09,1.0955208738532507,-0.0014629319046057904,-0.6735055356452121,-0.022896869641324223,10.0,1
35,Hybrid,joint_0.45_0.09,6,0.45,0.09,0.34284314510076686,0.13725899833960148,-0.23408088431987745,-0.12192091618287117,10.0,1
35,Hybrid,joint_0.45_0.09,7,0.45,0.09,-0.28678093206484423,0.0933842922427042,0.25775746096418534,-0.020092114492448427,10.0,1
35,Hybrid,joint_0.45_0.09,8,0.45,0.09,-0.5355081406900756,-0.21733501171412048,0.3478593248221795,-0.05894946272327459,6.025,0
35,Hybrid,joint_0.45_0.09,9,0.45,0.09,0.2816579523069269,-0.11165988798077307,0.08641407001181296,0.012113258495293168,10.0,1
35,Hybrid,joint_0.45_0.09,10,0.45,0.09,0.2973579559264182,-0.28352773761962813,-0.1493667355375017,-0.03771017127779502,5.35,0
35,Hybrid,joint_0.45_0.09,11,0.45,0.09,0.4313845669288622,-0.03582319667023819,0.4580667097837798,0.10588666560530331,10.0,1
35,Hybrid,joint_0.45_0.09,12,0.45,0.09,1.182026552809365,-0.03580271367685428,-0.21398701712925408,-0.11806656790145773,5.341666666666667,0
35,Hybrid,joint_0.45_0.09,13,0.45,0.09,0.06471858337413348,-0.01739801968366441,-0.7756499539931071,-0.11153221949765378,10.0,1
35,Hybrid,joint_0.45_0.09,14,0.45,0.09,-0.11796877006267692,0.028444077558665994,-0.5636450878949264,0.04004921959847015,10.0,1
35,Hybrid,joint_0.45_0.09,15,0.45,0.09,-0.18851223187094754,-0.01134511413515738,0.9045490629856606,-0.043283002082759175,10.0,1
35,Hybrid,joint_0.45_0.09,16,0.45,0.09,0.049168368352296495,0.10997671506838097,0.1592218800342526,-0.06893527061921086,10.0,1
35,Hybrid,joint_0.45_0.09,17,0.45,0.09,-0.05525955462400976,-0.04297241198957981,0.15126118429389757,-0.007558991188211615,10.0,1
35,Hybrid,joint_0.45_0.09,18,0.45,0.09,0.38323023739072304,-0.028136737762267692,-0.08897095318063829,-0.10089112536141583,10.0,1
35,Hybrid,joint_0.45_0.09,19,0.45,0.09,-0.5635211188040289,0.1934580164136487,-0.006413534889473322,-0.1803375009251112,5.375,0
35,Hybrid,det_joint_0.45_0.09,0,0.45,0.09,0.45,0.09,0.45,0.09,10.0,1
35,Analytic,clean,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1
35,Analytic,th0.1,0,0.1,0.0,-0.04296746071991699,0.0,0.03984688796364027,-0.0,10.0,1
35,Analytic,th0.1,1,0.1,0.0,-0.001407995206636652,0.0,0.04172642963257297,-0.0,10.0,1
35,Analytic,th0.1,2,0.1,0.0,-0.05401290029776534,-0.0,-0.04708825040103698,0.0,10.0,1
35,Analytic,th0.1,3,0.1,0.0,0.03444555340090662,-0.0,-0.09672117154657116,0.0,10.0,1
35,Analytic,th0.1,4,0.1,0.0,-0.0012325851308067313,0.0,-0.0667536234016911,0.0,10.0,1
35,Analytic,th0.1,5,0.1,0.0,0.2434490830785001,-0.0,-0.14966789681004714,-0.0,10.0,1
35,Analytic,th0.1,6,0.1,0.0,0.07618736557794818,0.0,-0.0520179742933061,-0.0,10.0,1
35,Analytic,th0.1,7,0.1,0.0,-0.06372909601440982,0.0,0.057279435769818955,-0.0,10.0,1
35,Analytic,th0.1,8,0.1,0.0,-0.119001809042239,-0.0,0.07730207218270656,-0.0,10.0,1
35,Analytic,th0.1,9,0.1,0.0,0.06259065606820598,-0.0,0.01920312666929177,0.0,10.0,1
35,Analytic,th0.1,10,0.1,0.0,0.06607954576142629,-0.0,-0.0331926078972226,-0.0,10.0,1
35,Analytic,th0.1,11,0.1,0.0,0.0958632370953027,-0.0,0.10179260217417328,0.0,10.0,1
35,Analytic,th0.1,12,0.1,0.0,0.26267256729096994,-0.0,-0.04755267047316757,-0.0,10.0,1
35,Analytic,th0.1,13,0.1,0.0,0.014381907416474106,-0.0,-0.17236665644291269,-0.0,10.0,1
35,Analytic,th0.1,14,0.1,0.0,-0.02621528223615043,0.0,-0.1252544639766503,0.0,10.0,1
35,Analytic,th0.1,15,0.1,0.0,-0.04189160708243279,-0.0,0.20101090288570234,-0.0,10.0,1
35,Analytic,th0.1,16,0.1,0.0,0.01092630407828811,0.0,0.03538264000761169,-0.0,10.0,1
35,Analytic,th0.1,17,0.1,0.0,-0.012279901027557725,-0.0,0.03361359650975502,-0.0,10.0,1
35,Analytic,th0.1,18,0.1,0.0,0.08516227497571623,-0.0,-0.019771322929030728,-0.0,10.0,1
35,Analytic,th0.1,19,0.1,0.0,-0.12522691528978422,0.0,-0.0014252299754385158,-0.0,10.0,1
35,Analytic,th0.45,0,0.45,0.0,-0.19335357323962651,0.0,0.17931099583638124,-0.0,10.0,1
35,Analytic,th0.45,1,0.45,0.0,-0.006335978429864934,0.0,0.18776893334657838,-0.0,10.0,1
35,Analytic,th0.45,2,0.45,0.0,-0.24305805133994404,-0.0,-0.21189712680466638,0.0,10.0,1
35,Analytic,th0.45,3,0.45,0.0,0.15500499030407983,-0.0,-0.4352452719595702,0.0,10.0,1
35,Analytic,th0.45,4,0.45,0.0,-0.00554663308863029,0.0,-0.30039130530760993,0.0,10.0,1
35,Analytic,th0.45,5,0.45,0.0,1.0955208738532507,-0.0,-0.6735055356452121,-0.0,10.0,1
35,Analytic,th0.45,6,0.45,0.0,0.34284314510076686,0.0,-0.23408088431987745,-0.0,10.0,1
35,Analytic,th0.45,7,0.45,0.0,-0.28678093206484423,0.0,0.25775746096418534,-0.0,10.0,1
35,Analytic,th0.45,8,0.45,0.0,-0.5355081406900756,-0.0,0.3478593248221795,-0.0,10.0,1
35,Analytic,th0.45,9,0.45,0.0,0.2816579523069269,-0.0,0.08641407001181296,0.0,10.0,1
